ProductKey	CustomerKey	OrderQuantity	UnitPrice	TotalProductCost	SalesAmount	OrderDate
465	11210	1	24,49	9,1593	24,49	06/09/2013 0:00
529	29199	1	3,99	1,4923	3,99	06/09/2013 0:00
222	29199	1	34,99	13,0863	34,99	06/09/2013 0:00
529	28084	1	3,99	1,4923	3,99	06/09/2013 0:00
538	28084	1	21,49	8,0373	21,49	06/09/2013 0:00
217	28084	1	34,99	13,0863	34,99	06/09/2013 0:00
535	25353	1	24,99	9,3463	24,99	06/09/2013 0:00
480	25353	1	2,29	0,8565	2,29	06/09/2013 0:00
529	25369	1	3,99	1,4923	3,99	06/09/2013 0:00
540	25369	1	32,6	12,1924	32,6	06/09/2013 0:00
483	25369	1	120	44,88	120	06/09/2013 0:00
529	24985	1	3,99	1,4923	3,99	06/09/2013 0:00
540	24985	1	32,6	12,1924	32,6	06/09/2013 0:00
222	24985	1	34,99	13,0863	34,99	06/09/2013 0:00
467	24985	1	24,49	9,1593	24,49	06/09/2013 0:00
529	24935	1	3,99	1,4923	3,99	06/09/2013 0:00
540	24935	1	32,6	12,1924	32,6	06/09/2013 0:00
480	24935	1	2,29	0,8565	2,29	06/09/2013 0:00
536	12363	1	29,99	11,2163	29,99	06/09/2013 0:00
535	25871	1	24,99	9,3463	24,99	06/09/2013 0:00
528	25871	1	4,99	1,8663	4,99	06/09/2013 0:00
222	25871	1	34,99	13,0863	34,99	06/09/2013 0:00
477	15564	1	4,99	1,8663	4,99	06/09/2013 0:00
478	15564	1	9,99	3,7363	9,99	06/09/2013 0:00
477	20095	1	4,99	1,8663	4,99	06/09/2013 0:00
487	20095	1	54,99	20,5663	54,99	06/09/2013 0:00
482	13303	1	8,99	3,3623	8,99	06/09/2013 0:00
477	13303	1	4,99	1,8663	4,99	06/09/2013 0:00
477	16975	1	4,99	1,8663	4,99	06/09/2013 0:00
488	16975	1	53,99	41,5723	53,99	06/09/2013 0:00
225	16975	1	8,99	6,9223	8,99	06/09/2013 0:00
485	21904	1	21,98	8,2205	21,98	06/09/2013 0:00
491	21904	1	53,99	41,5723	53,99	06/09/2013 0:00
485	14273	1	21,98	8,2205	21,98	06/09/2013 0:00
234	14273	1	49,99	38,4923	49,99	06/09/2013 0:00
537	15930	1	35	13,09	35	06/09/2013 0:00
528	15930	1	4,99	1,8663	4,99	06/09/2013 0:00
214	15930	1	34,99	13,0863	34,99	06/09/2013 0:00
225	15930	1	8,99	6,9223	8,99	06/09/2013 0:00
535	16456	1	24,99	9,3463	24,99	06/09/2013 0:00
528	16456	1	4,99	1,8663	4,99	06/09/2013 0:00
214	16456	1	34,99	13,0863	34,99	06/09/2013 0:00
535	21541	1	24,99	9,3463	24,99	06/09/2013 0:00
528	21541	1	4,99	1,8663	4,99	06/09/2013 0:00
483	21541	1	120	44,88	120	06/09/2013 0:00
536	20973	1	29,99	11,2163	29,99	06/09/2013 0:00
528	20973	1	4,99	1,8663	4,99	06/09/2013 0:00
486	20973	1	159	59,466	159	06/09/2013 0:00
539	14706	1	24,99	9,3463	24,99	06/09/2013 0:00
529	22834	1	3,99	1,4923	3,99	06/09/2013 0:00
225	22834	1	8,99	6,9223	8,99	06/09/2013 0:00
528	22825	1	4,99	1,8663	4,99	06/09/2013 0:00
536	22825	1	29,99	11,2163	29,99	06/09/2013 0:00
225	22825	1	8,99	6,9223	8,99	06/09/2013 0:00
217	22825	1	34,99	13,0863	34,99	06/09/2013 0:00
538	25487	1	21,49	8,0373	21,49	06/09/2013 0:00
480	25487	1	2,29	0,8565	2,29	06/09/2013 0:00
484	25487	1	7,95	2,9733	7,95	06/09/2013 0:00
541	26403	1	28,99	10,8423	28,99	06/09/2013 0:00
530	26403	1	4,99	1,8663	4,99	06/09/2013 0:00
484	26403	1	7,95	2,9733	7,95	06/09/2013 0:00
529	20925	1	3,99	1,4923	3,99	06/09/2013 0:00
473	20925	1	63,5	23,749	63,5	06/09/2013 0:00
530	25679	1	4,99	1,8663	4,99	06/09/2013 0:00
214	25679	1	34,99	13,0863	34,99	06/09/2013 0:00
528	11225	1	4,99	1,8663	4,99	06/09/2013 0:00
537	11225	1	35	13,09	35	06/09/2013 0:00
485	11225	1	21,98	8,2205	21,98	06/09/2013 0:00
225	11225	1	8,99	6,9223	8,99	06/09/2013 0:00
537	13144	1	35	13,09	35	06/09/2013 0:00
480	13144	1	2,29	0,8565	2,29	06/09/2013 0:00
484	13144	1	7,95	2,9733	7,95	06/09/2013 0:00
472	17348	1	63,5	23,749	63,5	06/09/2013 0:00
485	17348	1	21,98	8,2205	21,98	06/09/2013 0:00
467	13061	1	24,49	9,1593	24,49	06/09/2013 0:00
485	13061	1	21,98	8,2205	21,98	06/09/2013 0:00
485	17410	1	21,98	8,2205	21,98	06/09/2013 0:00
480	17410	1	2,29	0,8565	2,29	06/09/2013 0:00
225	12733	1	8,99	6,9223	8,99	06/09/2013 0:00
590	13055	1	769,49	419,7784	769,49	06/09/2013 0:00
474	13055	1	69,99	26,1763	69,99	06/09/2013 0:00
225	13055	1	8,99	6,9223	8,99	06/09/2013 0:00
489	13055	1	53,99	41,5723	53,99	06/09/2013 0:00
353	15769	1	2319,99	1265,6195	2319,99	06/09/2013 0:00
485	15769	1	21,98	8,2205	21,98	06/09/2013 0:00
214	15769	1	34,99	13,0863	34,99	06/09/2013 0:00
353	12784	1	2319,99	1265,6195	2319,99	06/09/2013 0:00
485	12784	1	21,98	8,2205	21,98	06/09/2013 0:00
478	12784	1	9,99	3,7363	9,99	06/09/2013 0:00
487	12784	1	54,99	20,5663	54,99	06/09/2013 0:00
353	15999	1	2319,99	1265,6195	2319,99	06/09/2013 0:00
214	15999	1	34,99	13,0863	34,99	06/09/2013 0:00
585	17779	1	742,35	461,4448	742,35	06/09/2013 0:00
530	17779	1	4,99	1,8663	4,99	06/09/2013 0:00
541	17779	1	28,99	10,8423	28,99	06/09/2013 0:00
214	17779	1	34,99	13,0863	34,99	06/09/2013 0:00
357	15121	1	2319,99	1265,6195	2319,99	06/09/2013 0:00
478	15121	1	9,99	3,7363	9,99	06/09/2013 0:00
477	15121	1	4,99	1,8663	4,99	06/09/2013 0:00
581	21200	1	1700,99	1082,51	1700,99	06/09/2013 0:00
231	21200	1	49,99	38,4923	49,99	06/09/2013 0:00
357	14308	1	2319,99	1265,6195	2319,99	06/09/2013 0:00
477	14308	1	4,99	1,8663	4,99	06/09/2013 0:00
478	14308	1	9,99	3,7363	9,99	06/09/2013 0:00
372	21558	1	2443,35	1554,9479	2443,35	06/09/2013 0:00
540	21558	1	32,6	12,1924	32,6	06/09/2013 0:00
355	14277	1	2319,99	1265,6195	2319,99	06/09/2013 0:00
575	26684	1	2384,07	1481,9379	2384,07	06/09/2013 0:00
214	26684	1	34,99	13,0863	34,99	06/09/2013 0:00
574	14041	1	2384,07	1481,9379	2384,07	06/09/2013 0:00
541	14041	1	28,99	10,8423	28,99	06/09/2013 0:00
579	25955	1	1214,85	755,1508	1214,85	06/09/2013 0:00
488	25955	1	53,99	41,5723	53,99	06/09/2013 0:00
605	23136	1	539,99	343,6496	539,99	06/09/2013 0:00
222	23136	1	34,99	13,0863	34,99	06/09/2013 0:00
605	23365	1	539,99	343,6496	539,99	06/09/2013 0:00
384	21150	1	1120,49	713,0798	1120,49	06/09/2013 0:00
231	21150	1	49,99	38,4923	49,99	06/09/2013 0:00
384	20023	1	1120,49	713,0798	1120,49	06/09/2013 0:00
217	20023	1	34,99	13,0863	34,99	06/09/2013 0:00
580	17860	1	1700,99	1082,51	1700,99	06/09/2013 0:00
479	17860	1	8,99	3,3623	8,99	06/09/2013 0:00
477	17860	1	4,99	1,8663	4,99	06/09/2013 0:00
490	17860	1	53,99	41,5723	53,99	06/09/2013 0:00
225	17860	1	8,99	6,9223	8,99	06/09/2013 0:00
582	18096	1	1700,99	1082,51	1700,99	06/09/2013 0:00
214	18096	1	34,99	13,0863	34,99	06/09/2013 0:00
580	18098	1	1700,99	1082,51	1700,99	06/09/2013 0:00
491	18098	1	53,99	41,5723	53,99	06/09/2013 0:00
583	18120	1	1700,99	1082,51	1700,99	06/09/2013 0:00
539	18120	1	24,99	9,3463	24,99	06/09/2013 0:00
582	17869	1	1700,99	1082,51	1700,99	06/09/2013 0:00
222	17869	1	34,99	13,0863	34,99	06/09/2013 0:00
467	17869	1	24,49	9,1593	24,49	06/09/2013 0:00
580	18056	1	1700,99	1082,51	1700,99	06/09/2013 0:00
539	18056	1	24,99	9,3463	24,99	06/09/2013 0:00
382	20842	1	1120,49	713,0798	1120,49	06/09/2013 0:00
479	20842	1	8,99	3,3623	8,99	06/09/2013 0:00
477	20842	1	4,99	1,8663	4,99	06/09/2013 0:00
217	20842	1	34,99	13,0863	34,99	06/09/2013 0:00
390	24217	1	1120,49	713,0798	1120,49	06/09/2013 0:00
217	24217	1	34,99	13,0863	34,99	06/09/2013 0:00
491	24217	1	53,99	41,5723	53,99	06/09/2013 0:00
605	11414	1	539,99	343,6496	539,99	06/09/2013 0:00
538	11414	1	21,49	8,0373	21,49	06/09/2013 0:00
489	11414	1	53,99	41,5723	53,99	06/09/2013 0:00
606	13686	1	539,99	343,6496	539,99	06/09/2013 0:00
567	29460	1	742,35	461,4448	742,35	06/09/2013 0:00
479	29460	1	8,99	3,3623	8,99	06/09/2013 0:00
577	14226	1	1214,85	755,1508	1214,85	06/09/2013 0:00
564	12676	1	2384,07	1481,9379	2384,07	06/09/2013 0:00
488	12676	1	53,99	41,5723	53,99	06/09/2013 0:00
582	17973	1	1700,99	1082,51	1700,99	07/09/2013 0:00
529	17973	1	3,99	1,4923	3,99	07/09/2013 0:00
539	17973	1	24,99	9,3463	24,99	07/09/2013 0:00
480	17973	1	2,29	0,8565	2,29	07/09/2013 0:00
483	17973	1	120	44,88	120	07/09/2013 0:00
363	18143	1	2294,99	1251,9813	2294,99	07/09/2013 0:00
478	18143	1	9,99	3,7363	9,99	07/09/2013 0:00
477	18143	1	4,99	1,8663	4,99	07/09/2013 0:00
491	18143	1	53,99	41,5723	53,99	07/09/2013 0:00
477	11498	1	4,99	1,8663	4,99	07/09/2013 0:00
225	11498	1	8,99	6,9223	8,99	07/09/2013 0:00
479	11498	1	8,99	3,3623	8,99	07/09/2013 0:00
231	11215	1	49,99	38,4923	49,99	07/09/2013 0:00
528	21209	1	4,99	1,8663	4,99	07/09/2013 0:00
537	21209	1	35	13,09	35	07/09/2013 0:00
530	23012	1	4,99	1,8663	4,99	07/09/2013 0:00
476	22155	1	69,99	26,1763	69,99	07/09/2013 0:00
222	15735	1	34,99	13,0863	34,99	07/09/2013 0:00
234	15735	1	49,99	38,4923	49,99	07/09/2013 0:00
228	13023	1	49,99	38,4923	49,99	07/09/2013 0:00
482	13023	1	8,99	3,3623	8,99	07/09/2013 0:00
486	12697	1	159	59,466	159	07/09/2013 0:00
488	12697	1	53,99	41,5723	53,99	07/09/2013 0:00
372	20165	1	2443,35	1554,9479	2443,35	07/09/2013 0:00
479	20165	1	8,99	3,3623	8,99	07/09/2013 0:00
477	20165	1	4,99	1,8663	4,99	07/09/2013 0:00
217	20165	1	34,99	13,0863	34,99	07/09/2013 0:00
597	24850	1	539,99	294,5797	539,99	07/09/2013 0:00
222	24850	1	34,99	13,0863	34,99	07/09/2013 0:00
231	24850	1	49,99	38,4923	49,99	07/09/2013 0:00
488	28334	1	53,99	41,5723	53,99	07/09/2013 0:00
528	11661	1	4,99	1,8663	4,99	07/09/2013 0:00
535	11661	1	24,99	9,3463	24,99	07/09/2013 0:00
480	11661	1	2,29	0,8565	2,29	07/09/2013 0:00
535	11277	1	24,99	9,3463	24,99	07/09/2013 0:00
535	26500	1	24,99	9,3463	24,99	07/09/2013 0:00
536	23457	1	29,99	11,2163	29,99	07/09/2013 0:00
528	23457	1	4,99	1,8663	4,99	07/09/2013 0:00
222	23457	1	34,99	13,0863	34,99	07/09/2013 0:00
536	22056	1	29,99	11,2163	29,99	07/09/2013 0:00
528	22056	1	4,99	1,8663	4,99	07/09/2013 0:00
478	22352	1	9,99	3,7363	9,99	07/09/2013 0:00
478	11869	1	9,99	3,7363	9,99	07/09/2013 0:00
477	11869	1	4,99	1,8663	4,99	07/09/2013 0:00
490	11869	1	53,99	41,5723	53,99	07/09/2013 0:00
478	21481	1	9,99	3,7363	9,99	07/09/2013 0:00
475	12916	1	69,99	26,1763	69,99	07/09/2013 0:00
228	12916	1	49,99	38,4923	49,99	07/09/2013 0:00
478	14765	1	9,99	3,7363	9,99	07/09/2013 0:00
478	29341	1	9,99	3,7363	9,99	07/09/2013 0:00
217	29341	1	34,99	13,0863	34,99	07/09/2013 0:00
490	29341	1	53,99	41,5723	53,99	07/09/2013 0:00
467	28000	1	24,49	9,1593	24,49	07/09/2013 0:00
474	28000	1	69,99	26,1763	69,99	07/09/2013 0:00
476	28045	1	69,99	26,1763	69,99	07/09/2013 0:00
228	28045	1	49,99	38,4923	49,99	07/09/2013 0:00
476	19397	1	69,99	26,1763	69,99	07/09/2013 0:00
225	19397	1	8,99	6,9223	8,99	07/09/2013 0:00
477	17534	1	4,99	1,8663	4,99	07/09/2013 0:00
477	18072	1	4,99	1,8663	4,99	07/09/2013 0:00
465	26177	1	24,49	9,1593	24,49	07/09/2013 0:00
477	26177	1	4,99	1,8663	4,99	07/09/2013 0:00
477	29229	1	4,99	1,8663	4,99	07/09/2013 0:00
214	29229	1	34,99	13,0863	34,99	07/09/2013 0:00
528	16498	1	4,99	1,8663	4,99	07/09/2013 0:00
214	16498	1	34,99	13,0863	34,99	07/09/2013 0:00
528	14550	1	4,99	1,8663	4,99	07/09/2013 0:00
217	14550	1	34,99	13,0863	34,99	07/09/2013 0:00
225	14550	1	8,99	6,9223	8,99	07/09/2013 0:00
539	19190	1	24,99	9,3463	24,99	07/09/2013 0:00
480	19190	1	2,29	0,8565	2,29	07/09/2013 0:00
535	18044	1	24,99	9,3463	24,99	07/09/2013 0:00
528	18044	1	4,99	1,8663	4,99	07/09/2013 0:00
480	18044	1	2,29	0,8565	2,29	07/09/2013 0:00
529	19508	1	3,99	1,4923	3,99	07/09/2013 0:00
480	19508	1	2,29	0,8565	2,29	07/09/2013 0:00
538	28463	1	21,49	8,0373	21,49	07/09/2013 0:00
477	19183	1	4,99	1,8663	4,99	07/09/2013 0:00
222	19183	1	34,99	13,0863	34,99	07/09/2013 0:00
225	19183	1	8,99	6,9223	8,99	07/09/2013 0:00
538	29445	1	21,49	8,0373	21,49	07/09/2013 0:00
480	29445	1	2,29	0,8565	2,29	07/09/2013 0:00
486	29445	1	159	59,466	159	07/09/2013 0:00
538	25754	1	21,49	8,0373	21,49	07/09/2013 0:00
480	25754	1	2,29	0,8565	2,29	07/09/2013 0:00
530	16464	1	4,99	1,8663	4,99	07/09/2013 0:00
217	16464	1	34,99	13,0863	34,99	07/09/2013 0:00
541	24081	1	28,99	10,8423	28,99	07/09/2013 0:00
480	24081	1	2,29	0,8565	2,29	07/09/2013 0:00
530	24106	1	4,99	1,8663	4,99	07/09/2013 0:00
222	24106	1	34,99	13,0863	34,99	07/09/2013 0:00
528	11306	1	4,99	1,8663	4,99	07/09/2013 0:00
537	11306	1	35	13,09	35	07/09/2013 0:00
537	11308	1	35	13,09	35	07/09/2013 0:00
485	11308	1	21,98	8,2205	21,98	07/09/2013 0:00
214	11308	1	34,99	13,0863	34,99	07/09/2013 0:00
530	15448	1	4,99	1,8663	4,99	07/09/2013 0:00
484	15448	1	7,95	2,9733	7,95	07/09/2013 0:00
485	18852	1	21,98	8,2205	21,98	07/09/2013 0:00
480	18852	1	2,29	0,8565	2,29	07/09/2013 0:00
483	18852	1	120	44,88	120	07/09/2013 0:00
485	13232	1	21,98	8,2205	21,98	07/09/2013 0:00
231	12502	1	49,99	38,4923	49,99	07/09/2013 0:00
374	16770	1	2443,35	1554,9479	2443,35	07/09/2013 0:00
214	16770	1	34,99	13,0863	34,99	07/09/2013 0:00
600	19824	1	539,99	294,5797	539,99	07/09/2013 0:00
535	19824	1	24,99	9,3463	24,99	07/09/2013 0:00
528	19824	1	4,99	1,8663	4,99	07/09/2013 0:00
214	19824	1	34,99	13,0863	34,99	07/09/2013 0:00
467	19824	1	24,49	9,1593	24,49	07/09/2013 0:00
589	14877	1	769,49	419,7784	769,49	07/09/2013 0:00
476	14877	1	69,99	26,1763	69,99	07/09/2013 0:00
234	14877	1	49,99	38,4923	49,99	07/09/2013 0:00
363	15914	1	2294,99	1251,9813	2294,99	07/09/2013 0:00
480	15914	1	2,29	0,8565	2,29	07/09/2013 0:00
363	15989	1	2294,99	1251,9813	2294,99	07/09/2013 0:00
487	15989	1	54,99	20,5663	54,99	07/09/2013 0:00
484	15989	1	7,95	2,9733	7,95	07/09/2013 0:00
572	15453	1	742,35	461,4448	742,35	07/09/2013 0:00
562	11491	1	2384,07	1481,9379	2384,07	07/09/2013 0:00
541	11491	1	28,99	10,8423	28,99	07/09/2013 0:00
530	11491	1	4,99	1,8663	4,99	07/09/2013 0:00
222	11491	1	34,99	13,0863	34,99	07/09/2013 0:00
564	16595	1	2384,07	1481,9379	2384,07	07/09/2013 0:00
479	16595	1	8,99	3,3623	8,99	07/09/2013 0:00
477	16595	1	4,99	1,8663	4,99	07/09/2013 0:00
465	16595	1	24,49	9,1593	24,49	07/09/2013 0:00
581	21194	1	1700,99	1082,51	1700,99	07/09/2013 0:00
529	21194	1	3,99	1,4923	3,99	07/09/2013 0:00
539	21194	1	24,99	9,3463	24,99	07/09/2013 0:00
386	17915	1	1120,49	713,0798	1120,49	07/09/2013 0:00
214	17915	1	34,99	13,0863	34,99	07/09/2013 0:00
234	17915	1	49,99	38,4923	49,99	07/09/2013 0:00
225	17915	1	8,99	6,9223	8,99	07/09/2013 0:00
386	17918	1	1120,49	713,0798	1120,49	07/09/2013 0:00
217	17918	1	34,99	13,0863	34,99	07/09/2013 0:00
390	26019	1	1120,49	713,0798	1120,49	07/09/2013 0:00
491	26019	1	53,99	41,5723	53,99	07/09/2013 0:00
359	14673	1	2294,99	1251,9813	2294,99	07/09/2013 0:00
376	21226	1	2443,35	1554,9479	2443,35	07/09/2013 0:00
540	21226	1	32,6	12,1924	32,6	07/09/2013 0:00
480	21226	1	2,29	0,8565	2,29	07/09/2013 0:00
380	18277	1	2443,35	1554,9479	2443,35	07/09/2013 0:00
479	18277	1	8,99	3,3623	8,99	07/09/2013 0:00
477	18277	1	4,99	1,8663	4,99	07/09/2013 0:00
217	18277	1	34,99	13,0863	34,99	07/09/2013 0:00
575	26532	1	2384,07	1481,9379	2384,07	07/09/2013 0:00
477	26532	1	4,99	1,8663	4,99	07/09/2013 0:00
479	26532	1	8,99	3,3623	8,99	07/09/2013 0:00
578	25910	1	1214,85	755,1508	1214,85	07/09/2013 0:00
225	25910	1	8,99	6,9223	8,99	07/09/2013 0:00
581	21267	1	1700,99	1082,51	1700,99	07/09/2013 0:00
222	21267	1	34,99	13,0863	34,99	07/09/2013 0:00
582	18059	1	1700,99	1082,51	1700,99	07/09/2013 0:00
477	18059	1	4,99	1,8663	4,99	07/09/2013 0:00
479	18059	1	8,99	3,3623	8,99	07/09/2013 0:00
384	24212	1	1120,49	713,0798	1120,49	07/09/2013 0:00
222	24212	1	34,99	13,0863	34,99	07/09/2013 0:00
581	17864	1	1700,99	1082,51	1700,99	07/09/2013 0:00
234	17864	1	49,99	38,4923	49,99	07/09/2013 0:00
565	14324	1	742,35	461,4448	742,35	07/09/2013 0:00
222	14324	1	34,99	13,0863	34,99	07/09/2013 0:00
357	18139	1	2319,99	1265,6195	2319,99	08/09/2013 0:00
485	18139	1	21,98	8,2205	21,98	08/09/2013 0:00
478	18139	1	9,99	3,7363	9,99	08/09/2013 0:00
477	18139	1	4,99	1,8663	4,99	08/09/2013 0:00
357	13783	1	2319,99	1265,6195	2319,99	08/09/2013 0:00
485	13783	1	21,98	8,2205	21,98	08/09/2013 0:00
217	13783	1	34,99	13,0863	34,99	08/09/2013 0:00
357	18131	1	2319,99	1265,6195	2319,99	08/09/2013 0:00
480	18131	1	2,29	0,8565	2,29	08/09/2013 0:00
539	14686	1	24,99	9,3463	24,99	08/09/2013 0:00
539	15136	1	24,99	9,3463	24,99	08/09/2013 0:00
480	15136	1	2,29	0,8565	2,29	08/09/2013 0:00
538	25263	1	21,49	8,0373	21,49	08/09/2013 0:00
529	25263	1	3,99	1,4923	3,99	08/09/2013 0:00
217	25263	1	34,99	13,0863	34,99	08/09/2013 0:00
477	20406	1	4,99	1,8663	4,99	08/09/2013 0:00
487	20406	1	54,99	20,5663	54,99	08/09/2013 0:00
475	22151	1	69,99	26,1763	69,99	08/09/2013 0:00
471	22151	1	63,5	23,749	63,5	08/09/2013 0:00
530	28218	1	4,99	1,8663	4,99	08/09/2013 0:00
479	28218	1	8,99	3,3623	8,99	08/09/2013 0:00
477	28218	1	4,99	1,8663	4,99	08/09/2013 0:00
357	18137	1	2319,99	1265,6195	2319,99	08/09/2013 0:00
478	18137	1	9,99	3,7363	9,99	08/09/2013 0:00
477	18137	1	4,99	1,8663	4,99	08/09/2013 0:00
225	18137	1	8,99	6,9223	8,99	08/09/2013 0:00
359	16448	1	2294,99	1251,9813	2294,99	08/09/2013 0:00
480	16448	1	2,29	0,8565	2,29	08/09/2013 0:00
357	16262	1	2319,99	1265,6195	2319,99	08/09/2013 0:00
477	16262	1	4,99	1,8663	4,99	08/09/2013 0:00
478	16262	1	9,99	3,7363	9,99	08/09/2013 0:00
214	16262	1	34,99	13,0863	34,99	08/09/2013 0:00
587	14709	1	769,49	419,7784	769,49	08/09/2013 0:00
228	14709	1	49,99	38,4923	49,99	08/09/2013 0:00
529	11159	1	3,99	1,4923	3,99	08/09/2013 0:00
480	11159	1	2,29	0,8565	2,29	08/09/2013 0:00
530	29003	1	4,99	1,8663	4,99	08/09/2013 0:00
529	28641	1	3,99	1,4923	3,99	08/09/2013 0:00
539	28641	1	24,99	9,3463	24,99	08/09/2013 0:00
487	28641	1	54,99	20,5663	54,99	08/09/2013 0:00
541	13941	1	28,99	10,8423	28,99	08/09/2013 0:00
535	11019	1	24,99	9,3463	24,99	08/09/2013 0:00
225	11520	1	8,99	6,9223	8,99	08/09/2013 0:00
538	11520	1	21,49	8,0373	21,49	08/09/2013 0:00
540	13707	1	32,6	12,1924	32,6	08/09/2013 0:00
472	13707	1	63,5	23,749	63,5	08/09/2013 0:00
529	13707	1	3,99	1,4923	3,99	08/09/2013 0:00
540	24974	1	32,6	12,1924	32,6	08/09/2013 0:00
529	24974	1	3,99	1,4923	3,99	08/09/2013 0:00
473	24974	1	63,5	23,749	63,5	08/09/2013 0:00
536	12945	1	29,99	11,2163	29,99	08/09/2013 0:00
475	28575	1	69,99	26,1763	69,99	08/09/2013 0:00
477	13290	1	4,99	1,8663	4,99	08/09/2013 0:00
481	13290	1	8,99	3,3623	8,99	08/09/2013 0:00
477	18498	1	4,99	1,8663	4,99	08/09/2013 0:00
228	18498	1	49,99	38,4923	49,99	08/09/2013 0:00
477	11300	1	4,99	1,8663	4,99	08/09/2013 0:00
488	11300	1	53,99	41,5723	53,99	08/09/2013 0:00
528	21489	1	4,99	1,8663	4,99	08/09/2013 0:00
480	21489	1	2,29	0,8565	2,29	08/09/2013 0:00
528	19750	1	4,99	1,8663	4,99	08/09/2013 0:00
214	19750	1	34,99	13,0863	34,99	08/09/2013 0:00
485	13879	1	21,98	8,2205	21,98	08/09/2013 0:00
485	13863	1	21,98	8,2205	21,98	08/09/2013 0:00
228	13863	1	49,99	38,4923	49,99	08/09/2013 0:00
528	14687	1	4,99	1,8663	4,99	08/09/2013 0:00
485	14687	1	21,98	8,2205	21,98	08/09/2013 0:00
491	14687	1	53,99	41,5723	53,99	08/09/2013 0:00
528	19349	1	4,99	1,8663	4,99	08/09/2013 0:00
536	19349	1	29,99	11,2163	29,99	08/09/2013 0:00
214	19349	1	34,99	13,0863	34,99	08/09/2013 0:00
485	17215	1	21,98	8,2205	21,98	08/09/2013 0:00
478	17215	1	9,99	3,7363	9,99	08/09/2013 0:00
477	22657	1	4,99	1,8663	4,99	08/09/2013 0:00
217	22657	1	34,99	13,0863	34,99	08/09/2013 0:00
529	16468	1	3,99	1,4923	3,99	08/09/2013 0:00
539	16468	1	24,99	9,3463	24,99	08/09/2013 0:00
214	16468	1	34,99	13,0863	34,99	08/09/2013 0:00
539	19461	1	24,99	9,3463	24,99	08/09/2013 0:00
536	18018	1	29,99	11,2163	29,99	08/09/2013 0:00
485	18018	1	21,98	8,2205	21,98	08/09/2013 0:00
529	23627	1	3,99	1,4923	3,99	08/09/2013 0:00
217	23627	1	34,99	13,0863	34,99	08/09/2013 0:00
529	25631	1	3,99	1,4923	3,99	08/09/2013 0:00
217	25631	1	34,99	13,0863	34,99	08/09/2013 0:00
541	23911	1	28,99	10,8423	28,99	08/09/2013 0:00
530	23911	1	4,99	1,8663	4,99	08/09/2013 0:00
480	23911	1	2,29	0,8565	2,29	08/09/2013 0:00
530	16543	1	4,99	1,8663	4,99	08/09/2013 0:00
225	16543	1	8,99	6,9223	8,99	08/09/2013 0:00
485	14092	1	21,98	8,2205	21,98	08/09/2013 0:00
222	14092	1	34,99	13,0863	34,99	08/09/2013 0:00
528	11814	1	4,99	1,8663	4,99	08/09/2013 0:00
537	11814	1	35	13,09	35	08/09/2013 0:00
480	11814	1	2,29	0,8565	2,29	08/09/2013 0:00
225	12534	1	8,99	6,9223	8,99	08/09/2013 0:00
217	11565	1	34,99	13,0863	34,99	08/09/2013 0:00
477	12600	1	4,99	1,8663	4,99	08/09/2013 0:00
478	12600	1	9,99	3,7363	9,99	08/09/2013 0:00
214	12600	1	34,99	13,0863	34,99	08/09/2013 0:00
596	16080	1	539,99	294,5797	539,99	08/09/2013 0:00
535	16080	1	24,99	9,3463	24,99	08/09/2013 0:00
480	16080	1	2,29	0,8565	2,29	08/09/2013 0:00
588	14874	1	769,49	419,7784	769,49	08/09/2013 0:00
222	14874	1	34,99	13,0863	34,99	08/09/2013 0:00
590	14757	1	769,49	419,7784	769,49	08/09/2013 0:00
474	14757	1	69,99	26,1763	69,99	08/09/2013 0:00
359	15934	1	2294,99	1251,9813	2294,99	08/09/2013 0:00
478	15934	1	9,99	3,7363	9,99	08/09/2013 0:00
477	15934	1	4,99	1,8663	4,99	08/09/2013 0:00
487	15934	1	54,99	20,5663	54,99	08/09/2013 0:00
353	15770	1	2319,99	1265,6195	2319,99	08/09/2013 0:00
537	15770	1	35	13,09	35	08/09/2013 0:00
528	15770	1	4,99	1,8663	4,99	08/09/2013 0:00
485	15770	1	21,98	8,2205	21,98	08/09/2013 0:00
478	15770	1	9,99	3,7363	9,99	08/09/2013 0:00
477	15770	1	4,99	1,8663	4,99	08/09/2013 0:00
361	15518	1	2294,99	1251,9813	2294,99	08/09/2013 0:00
485	15518	1	21,98	8,2205	21,98	08/09/2013 0:00
478	15518	1	9,99	3,7363	9,99	08/09/2013 0:00
477	15518	1	4,99	1,8663	4,99	08/09/2013 0:00
361	12881	1	2294,99	1251,9813	2294,99	08/09/2013 0:00
537	12881	1	35	13,09	35	08/09/2013 0:00
361	15998	1	2294,99	1251,9813	2294,99	08/09/2013 0:00
485	15998	1	21,98	8,2205	21,98	08/09/2013 0:00
487	15998	1	54,99	20,5663	54,99	08/09/2013 0:00
574	26221	1	2384,07	1481,9379	2384,07	08/09/2013 0:00
222	26221	1	34,99	13,0863	34,99	08/09/2013 0:00
576	11432	1	2384,07	1481,9379	2384,07	08/09/2013 0:00
222	11432	1	34,99	13,0863	34,99	08/09/2013 0:00
231	11432	1	49,99	38,4923	49,99	08/09/2013 0:00
583	21197	1	1700,99	1082,51	1700,99	08/09/2013 0:00
214	21197	1	34,99	13,0863	34,99	08/09/2013 0:00
